1. REPORTING YEAR	2. TITLE OF CERTIFYING OFFICIAL	3. NAME OF CERTIFYING OFFICIAL	4. TRIFD	5. NAME	6. STREET	7. CITY	8. COUNTY	9. STATE	10. ZIP CODE	11. BIA CODE	12. TRIBE NAME	13. PARENT COMPANY NAME	14. PARENT COMPANY DB NR	15. STANDARDIZED PARENT COMPANY NAME	16. FOREIGN PARENT COMPANY NAME	17. FOREIGN PARENT COMPANY DB NR	18. STANDARDIZED FOREIGN PARENT COMPANY NAME	19. EPA REGISTRY ID	20. SUBMITTED FACILITY NAME	21. SUBMITTED STREET	22. SUBMITTED CITY	23. SUBMITTED COUNTY	24. SUBMITTED STATE	25. SUBMITTED ZIP CODE	26. SUBMITTED BIA CODE	27. SUBMITTED TRIBE NAME	28. SUBMITTED PARENT COMPANY NAME	29. SUBMITTED PARENT COMPANY DB NR	30. SUBMITTED STANDARDIZED PARENT COMPANY NAME	31. SUBMITTED PRIMARY NAICS CODE	32. SUBMITTED INDUSTRY CODE	33. SUBMITTED INDUSTRY NAME	34. MAILING NAME	35. MAILING STREET	36. MAILING CITY	37. MAILING STATE	38. MAILING PROVINCE	39. MAILING ZIP CODE	40. ENTIRE FACILITY IND	41. PARTIAL FACILITY IND	42. FEDERAL FACILITY IND	43. ASSIGNED AGENCY	44. GOCO FACILITY IND	45. ASSIGNED FED. FACILITY FLAG	46. ASSIGNED PARTIAL FACILITY FLAG	47. PUBLIC CONTACT NAME	48. PUBLIC CONTACT PHONE	49. PUBLIC CONTACT PHONE EXT	50. PUBLIC CONTACT EMAIL	51. PRIMARY SIC CODE	52. SIC CODE 2	53. SIC CODE 3	54. SIC CODE 4	55. SIC CODE 5	56. SIC CODE 6	57. INDUSTRY CODE	58. INDUSTRY NAME	59. PRIMARY NAICS CODE	60. NAICS CODE 2	61. NAICS CODE 3	62. NAICS CODE 4	63. NAICS CODE 5	64. NAICS CODE 6	65. LATITUDE	66. LONGITUDE	67. DB NR A	68. DB NR B	69. RCRA NR A	70. RCRA NR B	71. RCRA NR C	72. RCRA NR D	73. RCRA NR E	74. RCRA NR F	75. RCRA NR G	76. RCRA NR H	77. RCRA NR I	78. RCRA NR J	79. NPDES NR A	80. NPDES NR B	81. NPDES NR C	82. NPDES NR D	83. NPDES NR E	84. NPDES NR F	85. NPDES NR G	86. NPDES NR H	87. NPDES NR I	88. NPDES NR J	89. LAST YEAR THE FACILITY REPORTED	90. FIRST YEAR THE FACILITY REPORTED	91. NUMBER OF FORMS SUBMITTED	92. TOTAL NUMBER OF FORMS SUBMITTED	20251105	
2023	SAFETY SPECIALIST	WILLIAM MCCOY	38637RTHTP61EXP	RITE HITE PRODUCTS CORP	601 EXPRESSWAY DR	HORN LAKE	DESOTO	MS	38637			RITE HITE PRODUCTS CORP	042614677	RITE HITE PRODUCTS CORP				110040497183	RITE HITE PRODUCTS CORP	601 EXPRESSWAY DR	HORN LAKE	DESOTO	MS	38637			RITE HITE PRODUCTS CORP	042614677	RITE HITE PRODUCTS CORP	333924	333	Machinery	RITE HITE PRODUCTS CORP	601 EXPRESSWAY DR	HORN LAKE	MS		38637	YES	NO	NO		NO	NO	NO	CHRIS MCCOY	6625482633		CMCCOY@RITEHITE.COM							333	Machinery	333924						34.9599	-90.00199	042614677												MSR001925										2024	2010	2	19	20251105
2023	QA/SAFETY MANAGER	GREGORY CERRA	66024KMGBR52S15	RITEPACK INC	502 S 15TH ST	WATHENA	DONIPHAN	KS	66090			RITEPACK INC		RITEPACK INC				110037194531	RITEPACK INC	502 S 15TH ST	WATHENA	DONIPHAN	KS	66090			RITEPACK INC		RITEPACK INC	325320	325	Chemicals	RITEPACK INC	3601 S. LEONARD ROAD	SAINT JOSEPH	MO		64503	YES	NO	NO		NO	NO	NO	JERRY HAWKINS	8162622745		JHAWKINS@RTPACK.COM							325	Chemicals	325320						39.75094	-94.88875			KSR000504969										KSR000708										2024	2006	5	64	20251105
2023	QA/SAFETY MANAGER	GREGORY CERRA	64503CSTCS3800S	RITEPACK INC	3800 S 48TH TER	SAINT JOSEPH	BUCHANAN	MO	64503					RITEPACK INC				110001456077	RITEPACK INC	3800 S 48TH TER	SAINT JOSEPH	BUCHANAN	MO	64503					RITEPACK INC	325320	325	Chemicals	RITEPACK INC	3601 S. LEONARD ROAD	SAINT JOSEPH	MO		64503	YES	NO	NO		NO	NO	NO	JERRY HAWKINS	8162622745		JHAWKINS@RTPACK.COM	2542						325	Chemicals	325320						39.72847	-94.78013																							2024	1987	2	27	20251105
2023	EHS MANAGER	SARAH GRAHAM	43078DRCKT801ST	RITTAL N.A. LLC	1 RITTAL PLACE	URBANA	CHAMPAIGN	OH	43078					LOH SERVICES GMBH CO KG GERMANY	RITTAL GMBH & CO. KG			110000381765	RITTAL N.A. LLC	1 RITTAL PLACE	URBANA	CHAMPAIGN	OH	43078					LOH SERVICES GMBH CO KG GERMANY	332111	332	Fabricated Metals	RITTAL N.A. LLC	1 RITTAL PLACE	URBANA	OH		43078	YES	NO	NO		NO	NO	NO	SARAH GRAHAM	9376292085		GRAHAM.S@RITTAL.US	2841						332	Fabricated Metals	332111						40.09094	-83.77134	022423537		OHD001851500																				2024	1987	5	73	20251105
2023	ENVIRONMENTAL COMPLIANCE MANAGER	CIMBER MABE	7821WRTTMN5311R	RITTIMAN ROAD RETAIL SUPPORT CENTER	5311 RITTIMAN RD	SAN ANTONIO	BEXAR	TX	78218			HEB GROCERY CO LP	007924756	HEB GROCERY CO LP				110033869829	RITTIMAN ROAD RETAIL SUPPORT CENTER	5311 RITTIMAN RD	SAN ANTONIO	BEXAR	TX	78218			HEB GROCERY CO LP	007924756	HEB GROCERY CO LP	311919	311	Food	RITTIMAN ROAD RETAIL SUPPORT CENTER	4300 INDUSTRY PARK DR	SAN ANTONIO	TX		78218	YES	NO	NO		NO	NO	NO	DYA CAMPOS	3209388000		CAMPOS.DYA@HEB.COM							311	Food	311919						29.48412	-98.38512	007924756												TXR05AQ55										2023	2011	1	21	20251105
2023	EHS MANAGER	SCOTT BLANCHARD	5322WRTSCR721WE	RITUS CORP	7201 WEST BRADLEY ROAD	MILWAUKEE	MILWAUKEE	WI	53223					NA				110057470981	RITUS CORP	7201 WEST BRADLEY ROAD	MILWAUKEE	MILWAUKEE	WI	53223					NA	326291	326	Plastics and Rubber	RITUS CORP	7123 WEST CALUMET ROAD	MILWAUKEE	WI		53223	YES	NO	NO		NO	NO	NO	SCOTT BLANCHARD	4145853535		SCOTT.B@RITUS.COM							326	Plastics and Rubber	326291						43.16325	-87.99945	006078208																						2023	2013	1	11	20251105
2023	EHS MANAGER	SCOTT BLANCHARD	5322WRTSCR65WCA	RITUS CORP	6500 W CALUMET RD	MILWAUKEE	MILWAUKEE	WI	53223					NA				110070531295	RITUS CORP	6500 W CALUMET RD	MILWAUKEE	MILWAUKEE	WI	53223					NA	326291	326	Plastics and Rubber	RITUS CORP	7900 N. 73RD ST.	MILWAUKEE	WI		53223	YES	NO	NO		NO	NO	NO	SCOTT BLANCHARD	4145863535		SCOTT.B@RITUS.COM							326	Plastics and Rubber	326291						43.15718	-87.99124	006078208																						2024	2018	1	7	20251105
2023	OES ACCOUNTING	KURT BOEHLEIN	53225PRRMT125WH	RIVCRETE READY MIX LLC	12005 W HAMPTON AVE	MILWAUKEE	MILWAUKEE	WI	53225					NA				110031001403	RIVCRETE READY MIX LLC	12005 W HAMPTON AVE	MILWAUKEE	MILWAUKEE	WI	53225					NA	327320	327	Nonmetallic Mineral Product	RIVCRETE READY MIX LLC	12005 W HAMPTON AVE	MILWAUKEE	WI		53225	YES	NO	NO		NO	NO	NO	KURT BOEHLEIN	2626204973		KBOEHLEIN@RIVCRETE.COM							327	Nonmetallic Mineral Product	327320						43.10471	-88.06187	877464185												WIG005911										2024	2006	2	28	20251105
2023	PLANT MANAGER	FABIANO SCALORA	63028RVRCMSELMA	RIVER CEMENT CO (DBA BUZZI UNICEM USA)	1000 RIVER CEMENT RD	FESTUS	JEFFERSON	MO	63028			RC LONESTAR INC	802861687	RC LONESTAR INC	BUZZI SPA			110000440229	RIVER CEMENT CO (DBA BUZZI UNICEM USA)	1000 RIVER CEMENT RD	FESTUS	JEFFERSON	MO	63028			RC LONESTAR INC	802861687	RC LONESTAR INC	327310	327	Nonmetallic Mineral Product	RIVER CEMENT CO (DBA BUZZI UNICEM USA)	PO BOX 1003	FESTUS	MO		63028	YES	NO	NO		NO	NO	NO	KYLIE MCCLENAHAN	6369312503		KYLIE.MCCLENAHAN@BUZZIUNICEMUSA.COM	3241						327	Nonmetallic Mineral Product	327310						38.1804	-90.3366	007176647		MOD050232560										MORA23495	MO0000035									2024	1987	7	336	20251105
2023	MANAGER	JIMMY TEAGUE	7130WTXLXN13ASH	RIVER CITY READY MIX - ALEXANDRIA READY MIX PLANT #1	1300 ASHLEY AVE	ALEXANDRIA	RAPIDES PARISH	LA	71301					NA				110054143164	RIVER CITY READY MIX - ALEXANDRIA READY MIX PLANT #1	1300 ASHLEY AVE	ALEXANDRIA	RAPIDES PARISH	LA	71301					NA	327320	327	Nonmetallic Mineral Product	RIVER CITY READY MIX - ALEXANDRIA READY MIX PLANT #1	1300 ASHLEY AVE	ALEXANDRIA	LA		71301	YES	NO	NO		NO	NO	NO	JIMMY TEAGUE	3184038104		JTEAGUE@RIVERCITYRM.COM							327	Nonmetallic Mineral Product	327320						31.31409	-92.458489																							2024	2011	1	14	20251105
2023	PRODUCTION MANAGER - NORTHEAST LOUISIANA	CHRISTOPHER BISHOP	7120WTXMNR4919C	RIVER CITY READY MIX LLC - MONROE	4919 CONSTRUCTION AVE	MONROE	OUACHITA PARISH	LA	71203					THE R GROUP II				110060259606	RIVER CITY READY MIX LLC - MONROE	4919 CONSTRUCTION AVE	MONROE	OUACHITA PARISH	LA	71203					THE R GROUP II	327320	327	Nonmetallic Mineral Product	RIVER CITY READY MIX LLC - MONROE	4919 CONSTRUCTION AVE	MONROE	LA		71203	YES	NO	NO		NO	NO	NO	CHRISTOPHER BISHOP	3183875831		CBISHOP@RIVERCITYRM.COM							327	Nonmetallic Mineral Product	327320						32.50597	-92.05236	809750912																						2024	2011	1	15	20251105
2023	PRODUCTION MANAGER - NORTHEAST LOUISIANA	CHRISTOPHER BISHOP	7127WTXRST14FRA	RIVER CITY READY MIX LLC - RUSTON	1400 FRAZIER RD	RUSTON	LINCOLN PARISH	LA	71270			MARTIN MARIETTA MATERIALS INC	809750912	MARTIN MARIETTA MATERIALS INC				110020042880	RIVER CITY READY MIX LLC - RUSTON	1400 FRAZIER RD	RUSTON	LINCOLN PARISH	LA	71270			MARTIN MARIETTA MATERIALS INC	809750912	MARTIN MARIETTA MATERIALS INC	327320	327	Nonmetallic Mineral Product	RIVER CITY READY MIX LLC - RUSTON	1400 FRAZIER RD	RUSTON	LA		71270	YES	NO	NO		NO	NO	NO	CHRISTOPHER BISHOP	3183875831		CBISHOP@RIVERCITYRM.COM							327	Nonmetallic Mineral Product	327320						32.573908	-92.604185	809750912		LAR000084020																				2024	2012	1	13	20251105
2023	PRODUCTION MANAGER - NORTHEAST LOUISIANA	CHRISTOPHER BISHOP	7129WWSTMN169HA	RIVER CITY READY MIX LLC - WEST MONROE	169 HAMMONS DR	WEST MONROE	OUACHITA PARISH	LA	71292					THE R GROUP II				110070055329	RIVER CITY READY MIX LLC - WEST MONROE	169 HAMMONS DR	WEST MONROE	OUACHITA PARISH	LA	71292					THE R GROUP II	327320	327	Nonmetallic Mineral Product	RIVER CITY READY MIX LLC - WEST MONROE	169 HAMMONS DR	WEST MONROE	LA		71292	YES	NO	NO		NO	NO	NO	CHRISTOPHER BISHOP	3183875831		CBISHOP@RIVERCITYRM.COM							327	Nonmetallic Mineral Product	327320						32.49382	-92.19384	041083403																						2024	2016	1	7	20251105
2023	VICE PRESIDENT	STEVEN SMITH	97309RVRBN415LA	RIVERBEND SAND & GRAVEL	4105 LANCASTER DR SE	SALEM	MARION	OR	97317			CRH AMERICAS INC	037176591	CRH AMERICAS INC	CRH PLC	219509155		110001653407	RIVERBEND SAND & GRAVEL	4105 LANCASTER DR SE	SALEM	MARION	OR	97317			CRH AMERICAS INC	037176591	CRH AMERICAS INC	327320	327	Nonmetallic Mineral Product	RIVERBEND SAND & GRAVEL	PO BOX 3366	SPOKANE	WA		99220	YES	NO	NO		NO	NO	NO	KC KLOSTERMAN	5419120401		KC.KLOSTERMAN@NA.CRH.COM							327	Nonmetallic Mineral Product	327320	324121					44.899781	-122.979369	784379450																						2024	2006	4	67	20251105
2023	ENGINEERING AND MAINTENANCE MANAGER	DILLON ARNOLD	01534RVRDL130RI	RIVERDALE MILLS CORP	130 RIVERDALE ST	NORTHBRIDGE	WORCESTER	MA	01534					NA				110001950602	RIVERDALE MILLS CORP	130 RIVERDALE ST	NORTHBRIDGE	WORCESTER	MA	01534					NA	332618	332	Fabricated Metals	RIVERDALE MILLS CORP	PO BOX 200	NORTHBRIDGE	MA		01534	YES	NO	NO		NO	NO	NO	DEB KRIKORIAN	5082347830		DAKRIKORIAN@RIVERDALE.COM	3496						332	Fabricated Metals	332618	332812	331222				42.139774	-71.64074			MAV000004179										MAR053227	MAG250279									2024	2001	1	31	20251105
2023	MAINTENANCE MANAGER & WASTE WATER DIRECTOR	CAMILO GALVEZ	60627RVRDL680WE	RIVERDALE PLATING & HEAT TREATING LLC	680 W 134TH ST	RIVERDALE	COOK	IL	60827					NA				110000434851	RIVERDALE PLATING & HEAT TREATING LLC	680 W 134TH ST	RIVERDALE	COOK	IL	60827						332813	332	Fabricated Metals	RIVERDALE PLATING & HEAT TREATING LLC	680 W 134TH ST	RIVERDALE	IL		60827	YES	NO	NO		NO	NO	NO	CAMILO GALVEZ	7088492050		CGALVEZ@RIVERDALEPHT.COM	3471	3398					332	Fabricated Metals	332813						41.651185	-87.639047	005531132																						2024	1987	4	153	20251105
2023	ENVIRONMENTAL AND ENGINEERING MANAGER	ALEX OLIN	5537WRVRSD86815	RIVERS EDGE READY MIX - PRIOR LAKE	8680 158TH ST W	PRIOR LAKE	SCOTT	MN	55372			CEMSTONE CONCRETE MATERIALS		CEMSTONE CONCRETE MATERIALS				110070069230	RIVERS EDGE READY MIX - PRIOR LAKE	8680 158TH ST W	PRIOR LAKE	SCOTT	MN	55372			CEMSTONE CONCRETE MATERIALS		CEMSTONE CONCRETE MATERIALS	327320	327	Nonmetallic Mineral Product							YES	NO	NO		NO	NO	NO	VANESSA DE LA VEGA MEZA	6516864221		VDELAVEGAMEZA@CEMSTONE.COM							327	Nonmetallic Mineral Product	327320						44.717633	-93.390835	006961213																						2023	2016	1	5	20251105
2023	PRESIDENT	PETER RASCH	14120RVRSD871RI	RIVERSIDE CHEMICAL CO INC	871 RIVER RD	NORTH TONAWANDA	NIAGARA	NY	14120					NA				110000326656	RIVERSIDE CHEMICAL CO INC	871 RIVER RD	NORTH TONAWANDA	NIAGARA	NY	14120					NA	424690	4246	Chemical Wholesalers	RIVERSIDE CHEMICAL CO INC	PO BOX 197	NORTH TONAWANDA	NY		14120	YES	NO	NO		NO	NO	NO	SCOTT NASH	7166921350	217	SCOTT.NASH@RIVCHEM.COM	5169						4246	Chemical Wholesalers	424690						43.04471	-78.88897	002107290																						2024	1998	1	70	20251105
2023	GENERAL MANAGER	COREY BEECH	55952RVRSDONERI	RIVERSIDE ELECTRONICS LTD	1 RIVERSIDE DR	LEWISTON	WINONA	MN	55952					NA				110000426520	RIVERSIDE ELECTRONICS LTD	1 RIVERSIDE DR	LEWISTON	WINONA	MN	55952					NA	335999	335	Electrical Equipment	RIVERSIDE ELECTRONICS LTD	1 RIVERSIDE DR	LEWISTON	MN		55952	YES	NO	NO		NO	NO	NO	MATTHEW WISKOW	5075235588		MWISKOW@RIVERSIDEINTEGRATED.COM	3672						335	Electrical Equipment	335999						43.98369	-91.8617	116218298		MND982626616																				2024	1990	1	38	20251105
2023	OPERATIONS MANAGER	RICHARD BOLOTTE	7073WRVRSD128HW	RIVERSIDE FRACTIONATION PLANT	10280 HIGHWAY 75	GEISMAR	ASCENSION PARISH	LA	70734			ENLINK MIDSTREAM OPERATING LP	146483958	ENLINK MIDSTREAM OPERATING LP				110006020625	RIVERSIDE FRACTIONATION PLANT	10280 HIGHWAY 75	GEISMAR	ASCENSION PARISH	LA	70734			ENLINK MIDSTREAM OPERATING LP	146483958	ENLINK MIDSTREAM OPERATING LP	211130	999	Other	RIVERSIDE FRACTIONATION PLANT	10280 HIGHWAY 75	GEISMAR	LA		70734	YES	NO	NO		NO	NO	NO	RONALD MCCABE	4693086239		RONALD.MCCABE@ENLINK.COM							999	Other	211130						30.214123	-91.035113	117262052		LAD087646741										LA0001023										2024	2022	6	19	20251105
2023	ADMINISTRATOR	JACALENE MCEVOY	9250WRVRSD6122T	RIVERSIDE PLANT 1	6120 20TH STREET	RIVERSIDE	RIVERSIDE	CA	92509			MCC DEVELOPMENT CORP	838030492	MCC DEVELOPMENT CORP				110041627362	RIVERSIDE PLANT 1	6120 20TH STREET	RIVERSIDE	RIVERSIDE	CA	92509			MCC DEVELOPMENT CORP	838030492	MCC DEVELOPMENT CORP	327320	327	Nonmetallic Mineral Product	RIVERSIDE PLANT 1	PO BOX 3600	CORONA	CA		92878	YES	NO	NO		NO	NO	NO	JACKIE MCEVOY	9514936500		JACKIEM@RRMCA.COM							327	Nonmetallic Mineral Product	327320						34.0215	-117.39692																							2024	2009	1	16	20251105
2023	ENVIRONMENTAL MANAGER	JENNIFER MCELVAIN	61761DMNDS100ND	RIVIAN AUTOMOTIVE	100 NORTH RIVIAN MOTORWAY	NORMAL	MCLEAN	IL	61761					NA				110041156780	RIVIAN AUTOMOTIVE	100 NORTH RIVIAN MOTORWAY	NORMAL	MCLEAN	IL	61761					NA	336110	336	Transportation Equipment	RIVIAN AUTOMOTIVE	100 NORTH RIVIAN MOTORWAY	NORMAL	IL		61761	YES	NO	NO		NO	NO	NO	JENNIFER MCELVAIN	7752177067		JMCELVAIN@RIVIAN.COM	3711						336	Transportation Equipment	336110						40.508017	-89.054353	148393200		ILR000180091	ILD982072357																			2024	1988	9	442	20251105
2023	CORPORATE EHS MANAGER	PAUL ALGU	3810WRVNFD2314S	RIVIANA FOODS	2314 S. LAUDERDALE STREET	MEMPHIS	SHELBY	TN	38106			RIVIANA FOODS INC	080807314	RIVIANA FOODS INC				110043972957	RIVIANA FOODS	2314 S. LAUDERDALE STREET	MEMPHIS	SHELBY	TN	38106			RIVIANA FOODS INC	080807314	RIVIANA FOODS INC	311212	311	Food	RIVIANA FOODS	2314 S. LAUDERDALE STREET	MEMPHIS	TN		38106	YES	NO	NO		NO	NO	NO	PAUL ALGU	3465166865		PALGU@RIVIANA.COM							311	Food	311212						35.08368	-90.04458			TNR000049346										TNR058228										2024	2016	1	9	20251105
2023	CORPORATE EHS MANAGER	PAUL ALGU	3810WBRFRS236PR	RIVIANA FOODS INC	2360 PROSPECT	MEMPHIS	SHELBY	TN	38106			RIVIANA FOODS INC.	023784039	RIVIANA FOODS INC				110070106025	EBROFROST N.A. INC.	2360 PROSPECT	MEMPHIS	SHELBY	TN	38106			EBROFROST N.A. INC.	023784039	EBROFROST NORTH AMERICA INC	311212	311	Food	RIVIANA FOODS INC	2360 PROSPECT	MEMPHIS	TN		38106	YES	NO	NO		NO	NO	NO	PAUL ALGU	3465166865		PALGU@RIVIANA.COM							311	Food	311212						35.08205	-90.03704	023784039												TNR050293										2024	2017	1	4	20251105
2023	MANAGER	RUBEN ARIAS	7754WRVNFD55PRT	RIVIANA FOODS INC.	505 PORT ROAD	FREEPORT	BRAZORIA	TX	77541			RIVIANA FOODS INC	023784039	RIVIANA FOODS INC				110001866419	RIVIANA FOODS INC.	505 PORT ROAD	FREEPORT	BRAZORIA	TX	77541					RIVIANA FOODS INC	311212	311	Food	RIVIANA FOODS INC.	P.O. BOX 2490	FREEPORT	TX		77542	YES	NO	NO		NO	NO	NO	MATT HENDRICKS	7132944400		MHENDRICKS@RIVIANA.COM							311	Food	311212						28.93889	-95.3375	173733619												TXR05FM39										2024	2016	2	13	20251105
2023	VP OF OPERATIONS	KEITH SANTANA	32132RJDGH544SA	RJ DOUGHERTY ASSOCIATES LLC DBA EVERGLADES BOATS	544 S AIR PARK RD	EDGEWATER	VOLUSIA	FL	32132			GRAND CROSSING CAPITAL PARTNERS		GRAND CROSSING CAPITAL PARTNERS				110021313176	RJ DOUGHERTY ASSOCIATES LLC DBA EVERGLADES BOATS	544 S AIR PARK RD	EDGEWATER	VOLUSIA	FL	32132			GRAND CROSSING CAPITAL PARTNERS		GRAND CROSSING CAPITAL PARTNERS	336612	336	Transportation Equipment	RJ DOUGHERTY ASSOCIATES LLC DBA EVERGLADES BOATS	544 S AIR PARK RD	EDGEWATER	FL		32132	YES	NO	NO		NO	NO	NO	SHANNON RITCHIE	3864160441		SHANNON.RITCHIE@EVERGLADESBOATS.COM	3732						336	Transportation Equipment	336612						28.982135	-80.92805	967702192		FLR000068841										FLR05H485										2024	2001	3	31	20251105
2023	VP ENVIRONMENTAL COMPLIANCE	TRAVIS REED	7502WRKHLL663WF	RK HALL - MATERIALS & ASPHALT PLANT - DENISON	6630 W FM 120	DENISON	GRAYSON	TX	75020			SUMMIT MATERIALS LLC	025835321	SUMMIT MATERIALS LLC				110071285531	RK HALL - MATERIALS & ASPHALT PLANT - DENISON	6630 W FM 120	DENISON	GRAYSON	TX	75020			SUMMIT MATERIALS LLC	025835321	SUMMIT MATERIALS LLC	324121	324	Petroleum	RK HALL - MATERIALS & ASPHALT PLANT - DENISON	6630 W FM 120	DENISON	TX		75020	YES	NO	NO		NO	NO	NO	TRAVIS REED	2053372840		TJREED@ARGOS-US.COM							324	Petroleum	324121						33.762517	-96.637295																							2023	2019	2	7	20251105
2023	SAFETY	AKUL PATEL	6673WRKSTL1222N	RK STEEL	1222 N 6TH ST	FREDONIA	WILSON	KS	66736					NA				110071716785	RK STEEL	1222 N 6TH ST	FREDONIA	WILSON	KS	66736					NA	332312	332	Fabricated Metals	RK STEEL	1222 N 6TH ST	FREDONIA	KS		66736	YES	NO	NO		NO	NO	NO	AKUL PATEL	6203782514		APATEL@RKSTEELINC.COM							332	Fabricated Metals	332312						37.544375	-95.827408	827985128																						2024	2021	1	4	20251105
2023	ESH MANAGER	DARRYL SPARKS	7648WRMMLL2217F	RM MILLER POWER	2217 FR 3137	PALO PINTO	PALO PINTO	TX	76484			RW MILLER POWER LLC	119080771	LS POWER DEVELOPMENT LLC				110071434545	RM MILLER POWER	2217 FR 3137	PALO PINTO	PALO PINTO	TX	76484			RW MILLER POWER LLC	119080771	LS POWER DEVELOPMENT LLC	221112	2211	Electric Utilities	RM MILLER POWER	2217 FR 3137	PALO PINTO	TX		76484	YES	NO	NO		NO	NO	NO	DARRYL SPARKS	2547165756		DARRYL.SPARKS@ETHOSENERGY.COM							2211	Electric Utilities	221112						32.718636	-98.28674	118993959																						2024	2022	6	17	20251105
2023	PRESIDENT AND CEO	DEAN DAVIDSON	2967WRMFXX1515L	RMF - ROY METAL FINISHING	1515 OLD GROVE RD	PIEDMONT	GREENVILLE	SC	29673			AALBERTS US HOLDING CORP.		AALBERTS US HOLDING CORP	AALBERTS NV	404109092		110055947766	RMF - ROY METAL FINISHING	1515 OLD GROVE RD	PIEDMONT	GREENVILLE	SC	29673			AALBERTS US HOLDING CORP.		AALBERTS US HOLDING CORP	332813	332	Fabricated Metals	RMF - ROY METAL FINISHING	1515 OLD GROVE ROAD	PIEDMONT	SC		29673	YES	NO	NO		NO	NO	NO	DEAN DAVIDSON	8642770420	210	DEAN.DAVIDSON@AALBERTS-ST.US							332	Fabricated Metals	332813						34.741483	-82.406697	003341849		SCR000777318										SCR006340										2024	2014	3	26	20251105
2023	PLANT MANAGER	ROBERT BRONSON	44446RMCMP1000W	RMI TITANIUM CO LLC	1000 WARREN AVE	NILES	TRUMBULL	OH	44446			HOWMET AEROSPACE INC	001339472	HOWMET AEROSPACE INC				110000389721	RMI TITANIUM CO LLC	1000 WARREN AVE	NILES	TRUMBULL	OH	44446			HOWMET AEROSPACE INC	001339472	HOWMET AEROSPACE INC	331491	331	Primary Metals	RMI TITANIUM CO LLC	PO BOX 269	NILES	OH		44446	YES	NO	NO		NO	NO	NO	ROBERT BRONSON	3309191473		ROBERT.BRONSON@HOWMET.COM	3356	3369					331	Primary Metals	331491						41.18652	-80.78298	004228631		OHD004228631										OH0010863										2024	1987	5	146	20251105
2023	PLANT MANAGER	JASON WEDO	4470WRMTTN1935W	RMI TITANIUM CO LLC	1935 WARNER RD SE	CANTON	STARK	OH	44707			HOWMET AEROSPACE INC	001339472	HOWMET AEROSPACE INC				110069312265	RMI TITANIUM CO LLC	1935 WARNER RD SE	CANTON	STARK	OH	44707			HOWMET AEROSPACE INC	001339472	HOWMET AEROSPACE INC	331492	331	Primary Metals	RMI TITANIUM CO LLC	1935 WARNER RD SE	CANTON	OH		44707	YES	NO	NO		NO	NO	NO	JASON WEDO	3307806576		JASON.WEDO@HOWMET.COM							331	Primary Metals	331492						40.77594	-81.35999	102016594		OHR000202341																				2024	2013	1	13	20251105
2023	VP OPERATIONS	JIMMY OXFORD	8825WRDRNNBUNDS	ROADRUNNER GAS PLANT	1098 BOUNDS RD	LOVING	EDDY	NM	88256			TARGA RESOURCES CORP	827389847	TARGA RESOURCES CORP				110070031706	ROADRUNNER GAS PLANT	1098 BOUNDS RD	LOVING	EDDY	NM	88256			TARGA RESOURCES CORP	827389847	TARGA RESOURCES CORP	211130	999	Other	ROADRUNNER GAS PLANT	811 LOUISIANA STREET	HOUSTON	TX		77002	YES	NO	NO		NO	NO	NO	ANDY TRUHAN	4057495606		ATRUHAN@TARGARESOURCES.COM							999	Other	211130						32.26242	-104.15014	032759495																						2024	2023	8	15	20251105
2023	EHS MANAGER	ADAM REED	3740WRDTCN299RI	ROADTEC INC. (RIVERSIDE DRIVE PLANT)	2909 RIVERSIDE DRIVE	CHATTANOOGA	HAMILTON	TN	37406			ASTEC INDUSTRIES INC	061308649	ASTEC INDUSTRIES INC				110016712011	ROADTEC INC. (RIVERSIDE DRIVE PLANT)	2909 RIVERSIDE DRIVE	CHATTANOOGA	HAMILTON	TN	37406			ASTEC INDUSTRIES INC	061308649	ASTEC INDUSTRIES INC	333120	333	Machinery	ROADTEC INC. (RIVERSIDE DRIVE PLANT)	2909 RIVERSIDE DRIVE	CHATTANOOGA	TN		37406	YES	NO	NO		NO	NO	NO	ADAM REED	4232424635		ACREED@ASTECINDUSTRIES.COM							333	Machinery	333120						35.076118	-85.259148	010708329		TNR000010066										TNR051009										2024	2017	1	3	20251105
2023	PLANT MANAGER	CARLO FERRARIO	24175RNKCM5555C	ROANOKE CEMENT CO LLC	6071 CATAWBA RD	TROUTVILLE	BOTETOURT	VA	24175			TITAN AMERICA LLC	190757732	TITAN AMERICA LLC	TITAN CEMENT INTERNATIONAL SA	728442224		110017420263	ROANOKE CEMENT CO LLC	6071 CATAWBA RD	TROUTVILLE	BOTETOURT	VA	24175			TITAN AMERICA LLC	800037822	TITAN AMERICA LLC	327310	327	Nonmetallic Mineral Product							YES	NO	NO		NO	NO	NO	CARLO FERRARIO	5407653200		CFERRARIO@TITANAMERICA.COM	3241						327	Nonmetallic Mineral Product	327310						37.4604	-79.9948	800037822		VAD084147404										VA0072397										2024	1991	7	184	20251105
